Date,Open,High,Low,Close,Adj Close,Volume
2021-05-18,79600.000000,80000.000000,79100.000000,79600.000000,79249.140625,17494407
2021-05-20,79400.000000,79700.000000,79100.000000,79500.000000,79149.578125,16541828
2021-05-21,80100.000000,81500.000000,79800.000000,80100.000000,79746.929688,20961714
2021-05-24,80100.000000,80400.000000,79500.000000,79700.000000,79348.695313,13398666
2021-05-25,80000.000000,80400.000000,79800.000000,79900.000000,79547.812500,13628942
2021-05-26,80400.000000,80500.000000,79700.000000,79800.000000,79448.257813,11984359
2021-05-27,80000.000000,80000.000000,79100.000000,79600.000000,79249.140625,23198510
2021-05-28,79800.000000,80400.000000,79400.000000,80100.000000,79746.929688,12360199
2021-05-31,80300.000000,80600.000000,79600.000000,80500.000000,80145.171875,13321324
2021-06-01,80500.000000,81300.000000,80100.000000,80600.000000,80244.726563,14058401
2021-06-02,80400.000000,81400.000000,80300.000000,80800.000000,80443.851563,16414644
2021-06-03,81300.000000,83000.000000,81100.000000,82800.000000,82435.031250,29546007
2021-06-04,82700.000000,82700.000000,81500.000000,82200.000000,81837.679688,18112259
2021-06-07,82700.000000,82800.000000,81600.000000,81900.000000,81539.000000,16496197
2021-06-08,82300.000000,82600.000000,81800.000000,81900.000000,81539.000000,12781226
2021-06-09,81500.000000,82000.000000,81100.000000,81100.000000,80742.523438,14908823
2021-06-10,81300.000000,81400.000000,80900.000000,81000.000000,80642.968750,17586995
2021-06-11,81200.000000,81700.000000,80700.000000,81000.000000,80642.968750,14087962
2021-06-14,80800.000000,80900.000000,80500.000000,80500.000000,80145.171875,10550078
2021-06-15,80900.000000,81200.000000,80600.000000,80900.000000,80543.406250,10075685
2021-06-16,81500.000000,81900.000000,81100.000000,81800.000000,81439.437500,14999855
2021-06-17,81100.000000,81300.000000,80700.000000,80900.000000,80543.406250,14007385
2021-06-18,81100.000000,81100.000000,80500.000000,80500.000000,80145.171875,14916721
2021-06-21,79700.000000,80000.000000,79600.000000,79900.000000,79547.812500,16063340
2021-06-22,80200.000000,80300.000000,79900.000000,80000.000000,79647.375000,11773365
2021-06-23,80500.000000,80600.000000,79900.000000,80100.000000,79746.929688,13856548
2021-06-24,80400.000000,81400.000000,80100.000000,81200.000000,80842.085938,18771080
2021-06-25,81500.000000,81900.000000,81200.000000,81600.000000,81240.320313,13481405
2021-06-28,81700.000000,82000.000000,81600.000000,81900.000000,81539.000000,11578529
2021-06-29,81900.000000,82100.000000,80800.000000,81000.000000,81000.000000,15744317
2021-06-30,81100.000000,81400.000000,80700.000000,80700.000000,80700.000000,13288643
2021-07-01,80500.000000,80600.000000,80000.000000,80100.000000,80100.000000,13382882
2021-07-02,80000.000000,80400.000000,79900.000000,80000.000000,80000.000000,8753097
2021-07-05,80100.000000,80800.000000,80000.000000,80400.000000,80400.000000,8330969
2021-07-06,80600.000000,81200.000000,80500.000000,81200.000000,81200.000000,12131651
2021-07-07,81200.000000,81300.000000,80300.000000,80800.000000,80800.000000,15992202
2021-07-08,81100.000000,81200.000000,79900.000000,79900.000000,79900.000000,16660998
2021-07-09,79600.000000,79800.000000,79000.000000,79400.000000,79400.000000,22720577
2021-07-12,79900.000000,80000.000000,79500.000000,79700.000000,79700.000000,9768108
2021-07-13,80000.000000,80200.000000,79800.000000,79800.000000,79800.000000,9863450
2021-07-14,79400.000000,79600.000000,79100.000000,79500.000000,79500.000000,11575636
2021-07-15,79800.000000,80600.000000,79500.000000,80600.000000,80600.000000,13766279
2021-07-16,80100.000000,80100.000000,79500.000000,79800.000000,79800.000000,10859399
2021-07-19,79100.000000,79200.000000,78800.000000,79000.000000,79000.000000,13155414
2021-07-20,78500.000000,79000.000000,78400.000000,79000.000000,79000.000000,12456646
2021-07-21,79000.000000,79100.000000,78500.000000,78500.000000,78500.000000,12355296
2021-07-22,79000.000000,79800.000000,78900.000000,79700.000000,79700.000000,12618790
2021-07-23,79700.000000,79900.000000,79200.000000,79300.000000,79300.000000,9098910
2021-07-26,79400.000000,79500.000000,78800.000000,78800.000000,78800.000000,10040975
2021-07-27,79200.000000,79400.000000,78500.000000,78500.000000,78500.000000,11427693
2021-07-28,78300.000000,79200.000000,78100.000000,79200.000000,79200.000000,12743417
2021-07-29,78800.000000,79400.000000,78800.000000,79000.000000,79000.000000,14360453
2021-07-30,78900.000000,78900.000000,78500.000000,78500.000000,78500.000000,13823411
2021-08-02,79200.000000,79500.000000,78700.000000,79300.000000,79300.000000,11739124
2021-08-03,79400.000000,81400.000000,79300.000000,81400.000000,81400.000000,24339360
2021-08-04,82200.000000,83100.000000,81800.000000,82900.000000,82900.000000,25642368
2021-08-05,83300.000000,83300.000000,82000.000000,82100.000000,82100.000000,18485469
2021-08-06,81900.000000,82500.000000,81300.000000,81500.000000,81500.000000,13342623
2021-08-09,81500.000000,82300.000000,80900.000000,81500.000000,81500.000000,15522581
2021-08-10,82300.000000,82400.000000,80100.000000,80200.000000,80200.000000,20362639
2021-08-11,79600.000000,79800.000000,78500.000000,78500.000000,78500.000000,30241137
2021-08-12,77100.000000,78200.000000,76900.000000,77000.000000,77000.000000,42365223
2021-08-13,75800.000000,76000.000000,74100.000000,74400.000000,74400.000000,61270643
2021-08-17,74000.000000,75100.000000,74000.000000,74200.000000,74200.000000,30944847
2021-08-18,73900.000000,74600.000000,73100.000000,73900.000000,73900.000000,29192631
2021-08-19,73500.000000,74400.000000,73100.000000,73100.000000,73100.000000,22166298
2021-08-20,73500.000000,73900.000000,72500.000000,72700.000000,72700.000000,22364803
2021-08-23,73300.000000,74000.000000,73000.000000,73300.000000,73300.000000,19384648
2021-08-24,73900.000000,75700.000000,73900.000000,75600.000000,75600.000000,21016913
2021-08-25,76200.000000,76600.000000,74900.000000,75700.000000,75700.000000,22319664
2021-08-26,76100.000000,76200.000000,74600.000000,74600.000000,74600.000000,16671494
2021-08-27,74300.000000,75000.000000,73800.000000,74300.000000,74300.000000,15172748
2021-08-30,75400.000000,75500.000000,74200.000000,74600.000000,74600.000000,12686999
2021-08-31,74900.000000,76700.000000,74300.000000,76700.000000,76700.000000,24630370
2021-09-01,76700.000000,77100.000000,75900.000000,76800.000000,76800.000000,16114775
2021-09-02,76800.000000,76800.000000,75700.000000,76000.000000,76000.000000,15347486
2021-09-03,76400.000000,76700.000000,76000.000000,76600.000000,76600.000000,12096419
2021-09-06,76800.000000,77600.000000,76600.000000,77300.000000,77300.000000,12861180
2021-09-07,77100.000000,77100.000000,75900.000000,76100.000000,76100.000000,13239401
2021-09-08,76000.000000,76400.000000,75600.000000,76300.000000,76300.000000,11798147
2021-09-09,76400.000000,76600.000000,75000.000000,75300.000000,75300.000000,17600770
2021-09-10,75300.000000,75600.000000,74800.000000,75300.000000,75300.000000,10103212
2021-09-13,75200.000000,76300.000000,75100.000000,76300.000000,76300.000000,11397775
2021-09-14,77100.000000,77700.000000,76600.000000,76600.000000,76600.000000,18167057
2021-09-15,77400.000000,77400.000000,76400.000000,77000.000000,77000.000000,12829128
2021-09-16,77300.000000,77400.000000,76100.000000,76100.000000,76100.000000,13067622
2021-09-17,76300.000000,77200.000000,75900.000000,77200.000000,77200.000000,16289502
